name,category,min_investment,returns,risk,fund_house,is_sip
SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01LN6,1000,{},Moderate,SBI Mutual Fund,True
SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,-,1000,{},Moderate,SBI Mutual Fund,True
SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01LP1,1000,{},Moderate,SBI Mutual Fund,True
Shriram Overnight Fund -  Direct Growth,-,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund -  Regular Fortnightly IDCW,INF680P01299,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Direct Daily IDCW,INF680P01331,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Direct Fortnightly IDCW,INF680P01372,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Direct Monthly IDCW,INF680P01398,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Regular Daily IDCW,INF680P01257,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Regular Growth,-,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Regular Monthly IDCW,INF680P01315,1000,{},Moderate,Shriram Mutual Fund,True
Shriram Overnight Fund - Regular Weekly IDCW,INF680P01273,1000,{},Moderate,Shriram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Growth,-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Growth,-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
Sundaram Overnight Fund Regular Plan - Weekly Payout of Income Distribution cum Capital Withdrawal (IDCW),-,1000,{},Moderate,Sundaram Mutual Fund,True
TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,INF277K019T3,1000,{},Moderate,Tata Mutual Fund,True
TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,INF277K017T7,1000,{},Moderate,Tata Mutual Fund,True
Tata Overnight Fund-Direct Plan-Growth,-,1000,{},Moderate,Tata Mutual Fund,True
Tata Overnight Fund-Regular Plan-Growth,-,1000,{},Moderate,Tata Mutual Fund,True
TRUST MF OVERNIGHT FUND-DIRECT PLAN-DAILY IDCW REINVESTMENT,INF0GCD01461,1000,{},Moderate,Trust Mutual Fund,True
TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH,-,1000,{},Moderate,Trust Mutual Fund,True
TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT,INF0GCD01446,1000,{},Moderate,Trust Mutual Fund,True
TRUST MF OVERNIGHT FUND-REGULAR-GROWTH,-,1000,{},Moderate,Trust Mutual Fund,True
Union Overnight Fund - Direct Plan - Daily IDCW Option,INF582M01FB0,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Direct Plan - Monthly IDCW Option,INF582M01FE4,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Regular Plan - Daily IDCW Option,INF582M01FK1,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Regular Plan - Growth Option,-,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Regular Plan - Monthly IDCW Option,INF582M01FN5,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,-,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,-,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,-,1000,{},Moderate,Union Mutual Fund,True
Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,-,1000,{},Moderate,Union Mutual Fund,True
UTI - Overnight  Fund - Regular Plan - Growth Option,-,1000,{},Moderate,UTI Mutual Fund,True
UTI - Overnight Fund - Direct Plan - Growth Option,-,1000,{},Moderate,UTI Mutual Fund,True
UTI Overnight Fund - Direct Plan - Daily IDCW,INF789FB1S89,1000,{},Moderate,UTI Mutual Fund,True
UTI Overnight Fund - Direct Plan - Periodic IDCW,INF789FB1S97,1000,{},Moderate,UTI Mutual Fund,True
UTI Overnight Fund - Regular Plan - Daily IDCW,INF789FB1T13,1000,{},Moderate,UTI Mutual Fund,True
UTI Overnight Fund - Regular Plan - Periodic IDCW,INF789F01596,1000,{},Moderate,UTI Mutual Fund,True
Zerodha Overnight Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Zerodha Mutual Fund,True
Aditya Birla Sun Life Short Term Fund - DIRECT - IDCW,INF209K01XL6,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW,INF209K01DK0,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Short Term Fund - REGULAR - Quarterly IDCW,-,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Aditya Birla Sun Life Short Term Fund-Quarterly-IDCW-Direct,INF209KA1KR4,1000,{},Moderate,Aditya Birla Sun Life Mutual Fund,True
Axis Short Duration Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Direct Plan - Monthly IDCW,INF846K01EK7,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Direct Plan - Regular IDCW,INF846K01RI3,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Direct Plan - Weekly IDCW,INF846K01EM3,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Regular Plan - Bonus Option,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Regular Plan - Growth Option,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Regular Plan - Monthly IDCW,INF846K01669,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Regular Plan - Regular IDCW,INF846K01RK9,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Regular Plan - Weekly IDCW,INF846K01685,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Retail Plan - Growth Option,-,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Retail Plan - Monthly IDCW,INF846K01610,1000,{},Moderate,Axis Mutual Fund,True
Axis Short Duration Fund - Retail Plan - Weekly IDCW,INF846K01636,1000,{},Moderate,Axis Mutual Fund,True
BANDHAN Bond Fund - Short Term - Direct Plan - Annual IDCW,INF194KA12L5,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term - Direct Plan - Quarterly IDCW,INF194KA19K2,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term - Regular Plan - Annual IDCW,INF194KA16K8,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term - Regular Plan - Fortnightly IDCW,INF194K01HJ7,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term - Regular Plan - Periodic IDCW,INF194KA1SP8,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term - Regular Plan - Quarterly IDCW,INF194KA13K5,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend,INF194K01HQ2,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend,INF194K01HU4,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan C  - Growth,-,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan C  - Monthly Dividend,INF194K01HX8,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan D - Growth,-,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan D - Monthly Dividend,INF194K01IE6,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend,INF194K01IB2,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term-Direct Plan-Fortnightly IDCW,INF194K01U49,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term-Direct Plan-Growth,-,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term-Direct Plan-Monthly IDCW,INF194K01U15,1000,{},Moderate,Bandhan Mutual Fund,True
BANDHAN Bond Fund - Short Term-Direct Plan-Periodic IDCW,INF194KA1SS2,1000,{},Moderate,Bandhan Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Direct Plan- Growth,-,1000,{},Moderate,Bank of India Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Direct Plan- Monthly IDCW,INF761K01744,1000,{},Moderate,Bank of India Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Direct Plan- Quarterly IDCW,INF761K01769,1000,{},Moderate,Bank of India Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Regular Plan- Growth,-,1000,{},Moderate,Bank of India Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Regular Plan- Monthly IDCW,INF761K01587,1000,{},Moderate,Bank of India Mutual Fund,True
BANK OF INDIA Short Term Income Fund-Regular Plan- Quarterly IDCW,INF761K01603,1000,{},Moderate,Bank of India Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Direct Plan - Monthly IDCW Option,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Direct Plan - Quarterly IDCW,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Regular Plan - Growth Option,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Regular Plan - Monthly IDCW Option,INF955L01146,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
Baroda BNP Paribas Short Duration Fund - Regular Plan - Quarterly IDCW,-,1000,{},Moderate,Baroda BNP Paribas Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,-,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01DW7,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),INF760K01DZ0,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION,-,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01BN0,1000,{},Moderate,Canara Robeco Mutual Fund,True
CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),INF760K01BP5,1000,{},Moderate,Canara Robeco Mutual Fund,True
DSP Short Term Fund - Direct Plan - Growth,-,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Direct Plan - IDCW,INF740K01NN7,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Direct Plan - IDCW - Monthly,INF740K01NM9,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Direct Plan - IDCW - Weekly,INF740KA1PE7,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - IDCW - Monthly,INF740K01AG8,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Regular Plan - Growth,-,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Regular Plan - IDCW,INF740K01AF0,1000,{},Moderate,DSP Mutual Fund,True
DSP Short Term Fund - Regular Plan - Regular Plan - IDCW - Weekly,-,1000,{},Moderate,DSP Mutual Fund,True
Franklin India Short Tem Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Retail Plan Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Direct - Monthly - IDCW,INF090I01GO3,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Direct - Quarterly - IDCW,INF090I01GM7,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Direct - Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Monthly - IDCW,INF090I01346,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Quarterly - IDCW,INF090I01320,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan -  Retail Plan - Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Institutional Plan Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Retail Plan Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Institutional Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct-Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Monthly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Monthly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Quarterly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Monthly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Quarterly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short term Income Plan-Institutional Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-term Income Plan- Retail Plan - Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-Term Income Plan-Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-Term Income Plan-Institutional Plan - Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-Term Income Plan-Institutional Plan - Monthly Dividend,INF090I01395,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-term Income Plan-Retail Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Weekly Dividend Option,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-term Income Plan-Retail Plan-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Weekly - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Short-Term Income Plan-Weekly Bonus,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund )- Regular Plan - Growth Option,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund) - Direct Plan - Growth Option,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01AE6,1000,{},Moderate,Groww Mutual Fund,True
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01AF3,1000,{},Moderate,Groww Mutual Fund,True
Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01AD8,1000,{},Moderate,Groww Mutual Fund,True
