code,name,amc,category,type
149290,Aditya Birla Sun Life Nasdaq 100 FOF-Regular Growth,Aditya Birla Sun Life Mutual Fund,-,Other
149292,Aditya Birla Sun Life Nasdaq 100 FOF-Regular IDCW,Aditya Birla Sun Life Mutual Fund,INF209KB17C7,Other
152140,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct Growth,Aditya Birla Sun Life Mutual Fund,-,Other
152139,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct IDCW Payout,Aditya Birla Sun Life Mutual Fund,INF209KB18W3,Other
152142,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular Growth,Aditya Birla Sun Life Mutual Fund,-,Other
152144,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Regular IDCW,Aditya Birla Sun Life Mutual Fund,INF209KB15W9,Other
152150,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct Growth,Aditya Birla Sun Life Mutual Fund,-,Other
152145,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct IDCW,Aditya Birla Sun Life Mutual Fund,INF209KB14X0,Other
152147,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular Growth,Aditya Birla Sun Life Mutual Fund,-,Other
152149,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Regular IDCW,Aditya Birla Sun Life Mutual Fund,INF209KB11X6,Other
148485,Axis Global Equity Alpha Fund of Fund - Direct Plan - Growth Option,Axis Mutual Fund,-,Other
148487,Axis Global Equity Alpha Fund of Fund - Direct Plan - IDCW,Axis Mutual Fund,INF846K01X22,Other
148486,Axis Global Equity Alpha Fund of Fund - Regular Plan - Growth Option,Axis Mutual Fund,-,Other
148488,Axis Global Equity Alpha Fund of Fund - Regular Plan - IDCW,Axis Mutual Fund,INF846K01X55,Other
148954,Axis Global Innovation Fund of Fund - Direct Plan - Growth,Axis Mutual Fund,-,Other
148955,Axis Global Innovation Fund of Fund - Direct Plan - IDCW,Axis Mutual Fund,INF846K01Z46,Other
148953,Axis Global Innovation Fund of Fund - Regular Plan - Growth,Axis Mutual Fund,-,Other
148956,Axis Global Innovation Fund of Fund - Regular Plan - IDCW,Axis Mutual Fund,INF846K01Z79,Other
148699,Axis Greater China Equity Fund of Fund - Direct Plan - Growth Option,Axis Mutual Fund,-,Other
148700,Axis Greater China Equity Fund of Fund - Direct Plan - IDCW,Axis Mutual Fund,INF846K01Y54,Other
148701,Axis Greater China Equity Fund of Fund - Regular Plan - Growth Option,Axis Mutual Fund,-,Other
148702,Axis Greater China Equity Fund of Fund - Regular Plan - IDCW,Axis Mutual Fund,INF846K01Y88,Other
150751,Axis NASDAQ 100 Fund of Fund - Direct Plan - Growth,Axis Mutual Fund,-,Other
150749,Axis NASDAQ 100 Fund of Fund - Direct Plan - IDCW,Axis Mutual Fund,INF846K014K5,Other
150750,Axis NASDAQ 100 Fund of Fund - Regular Plan - Growth,Axis Mutual Fund,-,Other
150748,Axis NASDAQ 100 Fund of Fund - Regular Plan - IDCW,Axis Mutual Fund,INF846K017K8,Other
152240,Axis US Treasury Dynamic Bond ETF Fund of Fund - Direct Plan - Growth Option,Axis Mutual Fund,-,Other
152241,Axis US Treasury Dynamic Bond ETF Fund of Fund - Direct Plan - IDCW Option,Axis Mutual Fund,INF846K019T5,Other
152239,Axis US Treasury Dynamic Bond ETF Fund of Fund - Regular Plan - Growth Option,Axis Mutual Fund,-,Other
152238,Axis US Treasury Dynamic Bond ETF Fund of Fund - Regular Plan - IDCW Option,Axis Mutual Fund,INF846K016T1,Other
149098,BANDHAN US EQUITY FUND OF FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,-,Other
149100,BANDHAN US EQUITY FUND OF FUND - GROWTH - REGULAR PLAN,Bandhan Mutual Fund,-,Other
149099,BANDHAN US EQUITY FUND OF FUND - IDCW - DIRECT PLAN,Bandhan Mutual Fund,-,Other
149097,BANDHAN US EQUITY FUND OF FUND - IDCW - REGULAR PLAN,Bandhan Mutual Fund,-,Other
151548,Bandhan US TREASURY BOND 0-1 YEAR Fund of Fund - DIRECT PLAN - GROWTH,Bandhan Mutual Fund,-,Other
151549,Bandhan US TREASURY BOND 0-1 YEAR Fund of Fund - DIRECT PLAN - IDCW,Bandhan Mutual Fund,-,Other
151546,Bandhan US TREASURY BOND 0-1 YEAR Fund of Fund - REGULAR PLAN - GROWTH,Bandhan Mutual Fund,-,Other
151547,Bandhan US TREASURY BOND 0-1 YEAR Fund of Fund - REGULAR PLAN- IDCW,Bandhan Mutual Fund,-,Other
150285,Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,-,Other
150287,Baroda BNP Paribas Aqua Fund of Fund - Direct Plan - IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01QV1,Other
150286,Baroda BNP Paribas Aqua Fund of Fund - Regular Plan - IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01QS7,Other
150284,Baroda BNP Paribas Aqua Fund of Fund - Regular Plan Growth,Baroda BNP Paribas Mutual Fund,-,Other
119275,DSP Global Clean Energy Fund of Fund - Direct Plan - Growth,DSP Mutual Fund,-,Other
119276,DSP Global Clean Energy Fund of Fund - Direct Plan - IDCW,DSP Mutual Fund,INF740K01PE1,Other
112126,DSP Global Clean Energy Fund of Fund - Regular Plan - Growth,DSP Mutual Fund,-,Other
112127,DSP Global Clean Energy Fund of Fund - Regular Plan - IDCW,DSP Mutual Fund,INF740K01300,Other
149816,DSP Global Innovation Fund of Fund - Direct - Growth,DSP Mutual Fund,-,Other
149815,DSP Global Innovation Fund of Fund - Direct - IDCW,DSP Mutual Fund,INF740KA1QR7,Other
149817,DSP Global Innovation Fund of Fund - Regular - Growth,DSP Mutual Fund,-,Other
149814,DSP Global Innovation Fund of Fund - Regular - IDCW,DSP Mutual Fund,INF740KA1QO4,Other
119252,DSP US Flexible Equity Fund of Fund - Direct Plan - Growth,DSP Mutual Fund,-,Other
119253,DSP US Flexible Equity Fund of Fund - Direct Plan - IDCW,DSP Mutual Fund,INF740K01OJ3,Other
117691,DSP US Flexible Equity Fund of Fund - Regular Plan - Growth Option,DSP Mutual Fund,-,Other
117692,DSP US Flexible Equity Fund of Fund - Regular Plan - IDCW,DSP Mutual Fund,-,Other
152528,DSP US Treasury Fund of Fund - Direct - Growth,DSP Mutual Fund,-,Other
152529,DSP US Treasury Fund of Fund - Direct - IDCW,DSP Mutual Fund,INF740KA1UL2,Other
152527,DSP US Treasury Fund of Fund - Regular - Growth,DSP Mutual Fund,-,Other
152530,DSP US Treasury Fund of Fund - Regular - IDCW,DSP Mutual Fund,INF740KA1UI8,Other
119277,DSP World Gold Fund of Fund - Direct Plan - Growth,DSP Mutual Fund,-,Other
119278,DSP World Gold Fund of Fund - Direct Plan - IDCW,DSP Mutual Fund,INF740K01PB7,Other
106597,DSP World Gold Fund of Fund - Regular Plan - Growth,DSP Mutual Fund,-,Other
106596,DSP World Gold Fund of Fund - Regular Plan - IDCW,DSP Mutual Fund,INF740K01276,Other
119279,DSP World Mining Fund of Fund - Direct Plan - Growth,DSP Mutual Fund,-,Other
119280,DSP World Mining Fund of Fund - Direct Plan - IDCW,DSP Mutual Fund,INF740K01PH4,Other
112293,DSP World Mining Fund of Fund - Regular Plan - Growth,DSP Mutual Fund,-,Other
112347,DSP World Mining Fund of Fund - Regular Plan - IDCW,DSP Mutual Fund,INF740K01AL8,Other
140256,Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140255,Edelweiss ASEAN Equity Off-shore Fund - Regular Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140327,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140328,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,Edelweiss Mutual Fund,-,Other
140295,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,Edelweiss Mutual Fund,-,Other
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,Edelweiss Mutual Fund,-,Other
148063,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,Edelweiss Mutual Fund,-,Other
148064,Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,Edelweiss Mutual Fund,-,Other
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,Edelweiss Mutual Fund,-,Other
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,Edelweiss Mutual Fund,-,Other
118550,Franklin India Feeder - Franklin U S Opportunities Fund - Direct - IDCW,Franklin Templeton Mutual Fund,INF090I01JQ2,Other
116632,Franklin India Feeder - Franklin U S Opportunities Fund - IDCW,Franklin Templeton Mutual Fund,INF090I01EU5,Other
116633,Franklin India Feeder - Franklin U.S. Opportunities Fund - Growth,Franklin Templeton Mutual Fund,-,Other
118551,Franklin India Feeder - Franklin US Opportunities Fund - Direct - Growth,Franklin Templeton Mutual Fund,-,Other
129440,Franklin India Feeder - Templeton European Opportunities Fund - Direct - Growth,Franklin Templeton Mutual Fund,-,Other
129441,Franklin India Feeder - Templeton European Opportunities Fund - Direct - IDCW,Franklin Templeton Mutual Fund,INF090I01KZ1,Other
129438,Franklin India Feeder - Templeton European Opportunities Fund - Growth,Franklin Templeton Mutual Fund,-,Other
129439,Franklin India Feeder - Templeton European Opportunities Fund - IDCW,Franklin Templeton Mutual Fund,INF090I01KW8,Other
149180,HDFC Developed World Indexes Fund of Funds - Direct Plan - Growth Option,HDFC Mutual Fund,-,Other
149181,HDFC Developed World Indexes Fund of Funds - Growth Option,HDFC Mutual Fund,-,Other
127073,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,HSBC Mutual Fund,-,Other
127071,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,HSBC Mutual Fund,-,Other
127072,HSBC Asia Pacific IDCW Yield Fund Direct Plan IDCW,HSBC Mutual Fund,INF336L01HH6,Other
127070,HSBC Asia Pacific IDCW Yield Fund IDCW,HSBC Mutual Fund,INF336L01HE3,Other
120035,HSBC Brazil Fund - Growth Direct,HSBC Mutual Fund,-,Other
115117,HSBC Brazil Fund - IDCW,HSBC Mutual Fund,INF336L01180,Other
120036,HSBC Brazil Fund - IDCW Direct Plan,HSBC Mutual Fund,INF336L01BX6,Other
115116,HSBC Brazil Fund-Growth,HSBC Mutual Fund,-,Other
120043,HSBC Global Emerging Market Fund - Growth Direct,HSBC Mutual Fund,-,Other
107988,HSBC Global Emerging Markets Fund - Growth,HSBC Mutual Fund,-,Other
107989,HSBC Global Emerging Markets Fund - IDCW,HSBC Mutual Fund,INF336L01420,Other
120044,HSBC Global Emerging Markets Fund - IDCW Direct Plan,HSBC Mutual Fund,INF336L01CI5,Other
148738,HSBC Global Equity  Climate Change Fund of Fund Direct Plan IDCW,HSBC Mutual Fund,INF336L01PX6,Other
148737,HSBC Global Equity Climate Change Fund of Fund - Direct - Growth,HSBC Mutual Fund,-,Other
148735,HSBC Global Equity Climate Change Fund of Fund - Regular - Growth,HSBC Mutual Fund,-,Other
148736,HSBC Global Equity Climate Change Fund of Fund IDCW,HSBC Mutual Fund,INF336L01QA2,Other
123654,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - Growth,ICICI Prudential Mutual Fund,-,Other
123652,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - IDCW,ICICI Prudential Mutual Fund,INF109KA1CF7,Other
123651,ICICI Prudential Global Stable Equity Fund (FOF) - Growth,ICICI Prudential Mutual Fund,-,Other
123653,ICICI Prudential Global Stable Equity Fund (FOF) - IDCW,ICICI Prudential Mutual Fund,INF109KA1CC4,Other
149455,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan Growth,ICICI Prudential Mutual Fund,-,Other
149458,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan IDCW,ICICI Prudential Mutual Fund,INF109KC1Z71,Other
149456,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Growth,ICICI Prudential Mutual Fund,-,Other
149457,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - IDCW,ICICI Prudential Mutual Fund,INF109KC1Z48,Other
149961,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Direct Plan - Growth,Invesco Mutual Fund,-,Other
149960,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Regular Plan - Growth,Invesco Mutual Fund,-,Other
148614,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - Growth,Invesco Mutual Fund,-,Other
148615,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205KA1288,Other
148613,Invesco India - Invesco Global Consumer Trends Fund of Fund - Growth,Invesco Mutual Fund,-,Other
148612,Invesco India - Invesco Global Consumer Trends Fund of Fund - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205KA1254,Other
129188,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth,Invesco Mutual Fund,-,Other
129190,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01B64,Other
129187,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,Invesco Mutual Fund,-,Other
129189,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01B31,Other
126353,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - Growth Option,Invesco Mutual Fund,-,Other
126352,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01A40,Other
126351,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - Growth Option,Invesco Mutual Fund,-,Other
126350,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01A16,Other
106441,Kotak Global Emerging Market Fund - Growth,Kotak Mahindra Mutual Fund,-,Other
119779,Kotak Global Emerging Market Fund - Growth - Direct,Kotak Mahindra Mutual Fund,-,Other
106442,Kotak Global Emerging Market Fund - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,INF174K01DW1,Other
119778,Kotak Global Emerging Market Fund - Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Mahindra Mutual Fund,-,Other
149056,Kotak Global Innovation Fund of Fund - Regular Plan-Growth,Kotak Mahindra Mutual Fund,-,Other
149060,Kotak Global Innovation Fund of Fund- Direct Plan - IDCW Option,Kotak Mahindra Mutual Fund,INF174KA1HI0,Other
149059,Kotak Global Innovation Fund of Fund- Direct Plan -Growth,Kotak Mahindra Mutual Fund,-,Other
149058,Kotak Global Innovation Fund of Fund- Regular Plan -IDCW Option,Kotak Mahindra Mutual Fund,INF174KA1HF6,Other
148646,Kotak International REIT FOF - Direct Plan - Growth,Kotak Mahindra Mutual Fund,-,Other
148649,Kotak International REIT FOF - Direct Plan - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,INF174KA1FP9,Other
148645,Kotak International REIT FOF - Regular Plan - Growth,Kotak Mahindra Mutual Fund,-,Other
148647,Kotak International REIT FOF - Regular Plan - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,INF174KA1FM6,Other
148662,Kotak NASDAQ 100 Fund of Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,-,Other
148661,Kotak NASDAQ 100 Fund of Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,-,Other
133832,Kotak US Equity Fund - Direct Plan - Dividend option,Kotak Mahindra Mutual Fund,INF178L01CN1,Other
133831,Kotak US Equity Fund - Direct Plan - Growth option,Kotak Mahindra Mutual Fund,-,Other
133830,Kotak US Equity Fund - Standard Plan - Dividend option,Kotak Mahindra Mutual Fund,INF178L01CK7,Other
133833,Kotak US Equity Fund - Standard Plan - Growth option,Kotak Mahindra Mutual Fund,-,Other
133814,Kotak World Gold Fund - Standard Plan - Dividend Option,Kotak Mahindra Mutual Fund,INF178L01137,Other
133815,Kotak World Gold Fund - Standard Plan - Growth Option,Kotak Mahindra Mutual Fund,-,Other
133817,Kotak World Gold Fund- Direct Plan- Dividend Option,Kotak Mahindra Mutual Fund,INF178L01AN5,Other
133816,Kotak World Gold Fund- Direct Plan- Growth Option,Kotak Mahindra Mutual Fund,-,Other
149230,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,Mahindra Manulife Mutual Fund,-,Other
149231,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,Mahindra Manulife Mutual Fund,INF174V01AZ7,Other
149228,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,Mahindra Manulife Mutual Fund,-,Other
149229,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,Mahindra Manulife Mutual Fund,INF174V01AW4,Other
150594,Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,-,Other
150595,Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund- Direct Plan - Growth,Mirae Asset Mutual Fund,-,Other
150597,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,Mirae Asset Mutual Fund,-,Other
150596,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,-,Other
152090,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Direct Plan Growth,Motilal Oswal Mutual Fund,-,Other
152091,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Regular Plan Growth,Motilal Oswal Mutual Fund,-,Other
149910,Navi NASDAQ 100 Fund of Fund- Direct- Growth,Navi Mutual Fund,-,Other
149911,Navi NASDAQ 100 Fund of Fund- Regular- Growth,Navi Mutual Fund,-,Other
149830,Navi US Total Stock Market Fund of Fund- Direct Plan- Growth,Navi Mutual Fund,-,Other
149831,Navi US Total Stock Market Fund of Fund- Regular Plan- Growth,Navi Mutual Fund,-,Other
138457,PGIM India Emerging Markets Equity Fund - Direct Plan - Dividend,PGIM India Mutual Fund,-,Other
138456,PGIM India Emerging Markets Equity Fund - Direct Plan - Growth,PGIM India Mutual Fund,-,Other
138454,PGIM India Emerging Markets Equity Fund - Dividend,PGIM India Mutual Fund,INF223J01AX2,Other
138453,PGIM India Emerging Markets Equity Fund - Growth,PGIM India Mutual Fund,-,Other
138525,PGIM India Global Equity Opportunities Fund - Bonus,PGIM India Mutual Fund,-,Other
138527,PGIM India Global Equity Opportunities Fund - Direct Plan - Dividend,PGIM India Mutual Fund,-,Other
138528,PGIM India Global Equity Opportunities Fund - Direct Plan - Growth,PGIM India Mutual Fund,-,Other
138524,PGIM India Global Equity Opportunities Fund - Dividend,PGIM India Mutual Fund,INF223J01AT0,Other
138523,PGIM India Global Equity Opportunities Fund - Growth,PGIM India Mutual Fund,-,Other
149298,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,PGIM India Mutual Fund,-,Other
149300,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,PGIM India Mutual Fund,INF663L01W89,Other
149299,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,PGIM India Mutual Fund,-,Other
149301,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,PGIM India Mutual Fund,INF663L01X13,Other
148760,SBI International Access - US Equity FoF - Direct Plan - Growth,SBI Mutual Fund,-,Other
148762,SBI International Access - US Equity FoF - Regular Plan - Growth,SBI Mutual Fund,-,Other
148761,SBI International Access- US Equity FoF Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1U44,Other
148759,SBI International Access- US Equity FoF Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1U10,Other
119602,Sundaram Global Brand Fund Direct Plan - Growth,Sundaram Mutual Fund,-,Other
119601,Sundaram Global Brand Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01OA8,Other
106370,Sundaram Global Brand Fund Regular Plan - Growth,Sundaram Mutual Fund,-,Other
106369,Sundaram Global Brand Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01EZ6,Other
153357,360 ONE Gold ETF,Sundaram Mutual Fund,-,Other
115127,Aditya Birla Sun Life Gold ETF,Aditya Birla Sun Life Mutual Fund,-,Other
113434,Axis Gold ETF,Axis Mutual Fund,-,Other
